0	0	40306.305
0	500000	5035.7188
500000	500000	27404.43
0	1000000	3643.032
500000	1000000	7739.385
1000000	1000000	31547.965
0	1500000	2094.6616
500000	1500000	2407.0767
1000000	1500000	10862.376
1500000	1500000	34637.055
0	2000000	1805.8693
500000	2000000	2630.7598
1000000	2000000	4811.2373
1500000	2000000	8546.141
2000000	2000000	33273.137
0	2500000	1891.7026
500000	2500000	2524.1643
1000000	2500000	3924.8057
1500000	2500000	5420.719
2000000	2500000	6824.361
2500000	2500000	25083.344
0	3000000	694.9425
500000	3000000	1376.776
1000000	3000000	769.937
1500000	3000000	708.87714
2000000	3000000	1061.5717
2500000	3000000	3883.529
3000000	3000000	25343.621
0	3500000	979.68677
500000	3500000	889.8396
1000000	3500000	958.6076
1500000	3500000	1081.5812
2000000	3500000	1132.7767
2500000	3500000	3017.3533
3000000	3500000	4568.789
3500000	3500000	29373.703
0	4000000	199.68387
500000	4000000	509.43893
1000000	4000000	230.0636
1500000	4000000	231.32953
2000000	4000000	352.92627
2500000	4000000	794.3457
3000000	4000000	1990.8921
3500000	4000000	3428.3616
4000000	4000000	23761.342
0	4500000	184.63112
500000	4500000	366.68503
1000000	4500000	249.67758
1500000	4500000	227.78748
2000000	4500000	317.09146
2500000	4500000	523.1419
3000000	4500000	1069.8389
3500000	4500000	1364.3572
4000000	4500000	5187.5024
4500000	4500000	26671.467
0	5000000	157.28291
500000	5000000	291.0808
1000000	5000000	143.98085
1500000	5000000	126.610664
2000000	5000000	198.23491
2500000	5000000	416.2292
3000000	5000000	967.6924
3500000	5000000	1209.8478
4000000	5000000	4267.2544
4500000	5000000	5395.2676
5000000	5000000	24789.213
0	5500000	178.46436
500000	5500000	320.26004
1000000	5500000	158.154
1500000	5500000	137.40237
2000000	5500000	247.40074
2500000	5500000	408.4561
3000000	5500000	883.2315
3500000	5500000	1029.4237
4000000	5500000	2344.55
4500000	5500000	2459.273
5000000	5500000	6092.8643
5500000	5500000	23297.703
0	6000000	230.17697
500000	6000000	399.67456
1000000	6000000	164.50609
1500000	6000000	173.40616
2000000	6000000	229.99425
2500000	6000000	414.95364
3000000	6000000	813.07654
3500000	6000000	760.8248
4000000	6000000	1436.9071
4500000	6000000	1377.2491
5000000	6000000	2105.3547
5500000	6000000	5106.0757
6000000	6000000	25025.266
0	6500000	292.38043
500000	6500000	387.5665
1000000	6500000	288.00598
1500000	6500000	262.8578
2000000	6500000	398.732
2500000	6500000	508.66272
3000000	6500000	662.28503
3500000	6500000	922.77106
4000000	6500000	1054.0295
4500000	6500000	1313.9637
5000000	6500000	1332.2213
5500000	6500000	2617.565
6000000	6500000	6489.893
6500000	6500000	25434.836
0	7000000	349.00134
500000	7000000	365.99774
1000000	7000000	350.04428
1500000	7000000	350.8211
2000000	7000000	430.87888
2500000	7000000	546.66125
3000000	7000000	663.302
3500000	7000000	1142.8381
4000000	7000000	1055.394
4500000	7000000	1275.8381
5000000	7000000	1346.729
5500000	7000000	2464.2996
6000000	7000000	3691.6572
6500000	7000000	9055.347
7000000	7000000	24452.107
0	7500000	266.29105
500000	7500000	406.92487
1000000	7500000	205.0745
1500000	7500000	251.19264
2000000	7500000	298.16754
2500000	7500000	516.0276
3000000	7500000	794.9117
3500000	7500000	1104.1056
4000000	7500000	1385.5963
4500000	7500000	1404.7465
5000000	7500000	1662.2091
5500000	7500000	2750.6921
6000000	7500000	3216.804
6500000	7500000	3229.4114
7000000	7500000	5641.677
7500000	7500000	22298.678
0	8000000	208.77533
500000	8000000	330.88208
1000000	8000000	162.95354
1500000	8000000	136.86456
2000000	8000000	230.29999
2500000	8000000	342.9161
3000000	8000000	830.02234
3500000	8000000	649.2239
4000000	8000000	1421.301
4500000	8000000	1130.3204
5000000	8000000	1409.2653
5500000	8000000	1825.7546
6000000	8000000	1765.625
6500000	8000000	1314.9816
7000000	8000000	1526.728
7500000	8000000	4048.681
8000000	8000000	23336.76
0	8500000	201.65411
500000	8500000	297.48898
1000000	8500000	166.72931
1500000	8500000	173.95865
2000000	8500000	253.85036
2500000	8500000	308.93488
3000000	8500000	549.965
3500000	8500000	590.29395
4000000	8500000	884.73944
4500000	8500000	886.62634
5000000	8500000	863.9009
5500000	8500000	1092.977
6000000	8500000	1002.72205
6500000	8500000	878.55524
7000000	8500000	939.31964
7500000	8500000	1960.5162
8000000	8500000	4142.199
8500000	8500000	22135.404
0	9000000	212.30869
500000	9000000	280.7725
1000000	9000000	273.01422
