0	0	35355.785
0	500000	4140.9805
500000	500000	22962.295
0	1000000	2651.4685
500000	1000000	6137.875
1000000	1000000	27517.61
0	1500000	1814.9635
500000	1500000	1677.2865
1000000	1500000	8046.2056
1500000	1500000	33407.31
0	2000000	1725.8762
500000	2000000	2226.3528
1000000	2000000	4822.7686
1500000	2000000	8549.941
2000000	2000000	28894.37
0	2500000	1721.5051
500000	2500000	2057.4302
1000000	2500000	3464.1804
1500000	2500000	4967.6865
2000000	2500000	6105.9697
2500000	2500000	23304.885
0	3000000	673.6562
500000	3000000	1404.9858
1000000	3000000	993.25305
1500000	3000000	653.2638
2000000	3000000	1105.0172
2500000	3000000	3430.8977
3000000	3000000	21899.459
0	3500000	797.83386
500000	3500000	754.9278
1000000	3500000	1015.12555
1500000	3500000	979.3411
2000000	3500000	1141.1886
2500000	3500000	2969.9155
3000000	3500000	4303.147
3500000	3500000	27420.688
0	4000000	247.19633
500000	4000000	485.60898
1000000	4000000	289.23035
1500000	4000000	177.26904
2000000	4000000	293.20004
2500000	4000000	633.7859
3000000	4000000	1884.8228
3500000	4000000	2892.5276
4000000	4000000	20038.559
0	4500000	127.738846
500000	4500000	372.5802
1000000	4500000	213.8427
1500000	4500000	119.957466
2000000	4500000	180.0569
2500000	4500000	358.7322
3000000	4500000	976.9377
3500000	4500000	985.6021
4000000	4500000	5138.391
4500000	4500000	22882.62
0	5000000	142.10938
500000	5000000	328.5679
1000000	5000000	208.73793
1500000	5000000	109.67377
2000000	5000000	203.24458
2500000	5000000	319.27145
3000000	5000000	869.474
3500000	5000000	994.8565
4000000	5000000	3038.98
4500000	5000000	5751.0264
5000000	5000000	22629.14
0	5500000	171.7974
500000	5500000	371.07587
1000000	5500000	230.83055
1500000	5500000	147.29413
2000000	5500000	212.4178
2500000	5500000	378.3122
3000000	5500000	814.27765
3500000	5500000	921.41693
4000000	5500000	2352.7314
4500000	5500000	3135.4753
5000000	5500000	6593.8794
5500000	5500000	20430.293
0	6000000	192.05994
500000	6000000	347.87912
1000000	6000000	215.33455
1500000	6000000	163.96396
2000000	6000000	300.59262
2500000	6000000	447.47464
3000000	6000000	693.8168
3500000	6000000	750.902
4000000	6000000	1556.6892
4500000	6000000	1733.9503
5000000	6000000	2253.0588
5500000	6000000	4845.426
6000000	6000000	22211.836
0	6500000	266.94275
500000	6500000	366.6992
1000000	6500000	332.96835
1500000	6500000	251.06458
2000000	6500000	362.4185
2500000	6500000	498.2814
3000000	6500000	574.3788
3500000	6500000	955.62506
4000000	6500000	979.90485
4500000	6500000	1100.7965
5000000	6500000	1356.727
5500000	6500000	2941.7664
6000000	6500000	7658.732
6500000	6500000	23725.398
0	7000000	333.18878
500000	7000000	326.60355
1000000	7000000	284.68698
1500000	7000000	276.1036
2000000	7000000	354.33987
2500000	7000000	525.8417
3000000	7000000	616.50104
3500000	7000000	1144.1721
4000000	7000000	1055.0709
4500000	7000000	1236.0171
5000000	7000000	1404.2948
5500000	7000000	2842.416
6000000	7000000	4009.8113
6500000	7000000	8352.697
7000000	7000000	22186.682
0	7500000	264.33023
500000	7500000	378.78577
1000000	7500000	316.92282
1500000	7500000	222.56866
2000000	7500000	324.63538
2500000	7500000	491.8561
3000000	7500000	810.9397
3500000	7500000	1095.3285
4000000	7500000	1649.4518
4500000	7500000	1477.5497
5000000	7500000	1756.936
5500000	7500000	2805.1194
6000000	7500000	3082.9658
6500000	7500000	2866.758
7000000	7500000	5436.4717
7500000	7500000	19242.479
0	8000000	134.54614
500000	8000000	438.98764
1000000	8000000	233.01958
1500000	8000000	141.16017
2000000	8000000	195.72139
2500000	8000000	329.25592
3000000	8000000	815.18365
3500000	8000000	587.82733
4000000	8000000	1522.3564
4500000	8000000	1371.8434
5000000	8000000	1410.6339
5500000	8000000	1616.2428
6000000	8000000	1441.6669
6500000	8000000	980.1042
7000000	8000000	1365.2646
7500000	8000000	3588.2278
8000000	8000000	21023.684
0	8500000	209.00116
500000	8500000	322.42404
1000000	8500000	211.85942
1500000	8500000	154.393
2000000	8500000	254.40396
2500000	8500000	327.4415
3000000	8500000	597.5461
3500000	8500000	594.2414
4000000	8500000	938.36066
4500000	8500000	872.6467
5000000	8500000	890.4229
5500000	8500000	979.9371
